overview,imdbId
,0313487
miami vice is a feature film based on the 1980s action drama tv series  the film tells the story of vice detectives crockett and tubbs and how their personal and professional lives are dangerously getting mixed ,0430357
far away from the site of a gruesome murder  a teenager named jill johnson arrives at a luxurious home for a baby sitting job  with the children fast asleep  she settles in for what she expects to be an ordinary evening  soon  the ringing of a phone and the frightening words of a sadistic caller turn jill s routine experience into a night of terror ,0455857
stranded backpackers in remote australia fall prey to a murderous bushman who offers to fix their car  then takes them captive,0416315
special agent derrick vann is a man out to get the man who killed his partner but a case of mistaken identity leads him to andy fidler  a salesman with too many questions and a knack of getting in vanns way,0399327
craig and day day have finally moved out of their parents houses and into their own crib  the cousins work nights at a local mall as security guards  when their house is robbed on christmas eve they team up to track him down ,0293815
out of work tv cameraman ron kobelski is approached by his formerly reclusive neighbor walter ohlinger  ohlinger claims that he was the mysterious  second gunman  that shot and killed president kennedy  ohlinger has kept quiet all these years  but has decided to tell his story now that he has been diagnosed with terminal cancer  kobelski is skeptical of his neighbor s story  after his investigations provide ambiguous answers  his attitude changes  however  after he receives threatening messages on his answering machine  and spots shadowy figures in his backyard  is ohlinger telling the truth  or is there a bigger conspiracy at work ,0308411
malik bishop is the best killer in the business  but when his crimelord employer wants his girlfriend  who may be unfaithful  eliminated  bishop doesn t count on falling in love with the woman  now he must choose between his heart and  perhaps  his life ,0235553
texan charles farmer left the air force as a young man to save the family ranch when his dad died  like most american ranchers  he owes his bank  unlike most  he s an astrophysicist with a rocket in his barn   one he s built and wants to take into space  it s his dream  the fbi puts him under surveillance when he tries to buy rocket fuel  and the faa stalls him when he files a flight plan - but charles is undeterred ,0469263
when a midwest town learns that a corrupt railroad baron has captured the deeds to their homesteads without their knowledge  a group of young ranchers join forces to take back what is rightfully theirs  they will become the object of the biggest manhunt in the history of the old west and  as their fame grows  so will the legend of their leader  a young outlaw by the name of jessie james ,0244000
the animated comedy tells the story of a lowly wood pigeon named valiant  who overcomes his small size to become a hero in great britain s royal air force homing pigeon service during world war ii  the rhps advanced the allied cause by flying vital messages about enemy movements across the english channel  whilst evading brutal attacks by the enemy s falcon brigade ,0361089
retired military commander colonel dale murphy hosts the simulated post apocalyptic reality show where participants are challenged to survive a remote west virginia wasteland  but the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner ,0804555
with the rent due and his car booted  sean  dr  dre  has to come up with some ends   and fast  when his best buddy and roommate dee loc  snoop dogg   suggests that sean get a job busting suds down at the local car wash ,0290332
a veteran sergeant of the world war i leads a squad in world war ii  always in the company of the survivor pvt  griff  the writer pvt  zab  the sicilian pvt  vinci and pvt  johnson in vichy french africa  sicily  d day at omaha beach  belgium and france  ending in a concentration camp in czechoslovakia where they face the true horror of war ,0080437
the chumscrubber is a dark comedy about the lives of people who live in upper class suburbia  it all begins when dean stiffle finds the body of his friend  troy  he doesn t bother telling any of the adults because he knows they won t care  everyone in town is too self consumed to worry about anything else than themselves  and everybody is on some form of drug just to get through their days ,0406650
on new year s eve  inside a police station that s about to be closed for good  officer jake roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster marion bishop ,0398712
hercules  schwarzenegger  is sent to earth where he finds true love and starts a promising career in the bodybuilder business ,0065832
a special agent assigned to protect a wealthy business magnate  however  when the businessman is kidnapped in a daring ambush  he teams up with a seasoned detective to crack the case  but soon he discovers the case isn t that simple ,0108656
tyler is a restless  streetwise 21 year old hong kong native who s had trouble gaining the trust of others all his life  he secretly fantasizes about living the good life in south america  after a while  he is forced to deal with the reality of impending fatherhood  hankering for quick cash  however  he joins a bodyguard company  later  he makes friends with a once disillusioned mercenary determined to begin life in a new way  however  their companionship is brief  they both are uncontrollably forced toward opposite sides of a deadly showdown   ,0251433
after picking up a traumatized young hitchhiker  five friends find themselves stalked and hunted by a deformed chainsaw wielding killer and his family of equally psychopathic killers ,0324216
at the beginning of the 1913 mexican revolution  greedy bandit juan miranda and idealist john h  mallory  an irish republican army explosives expert on the lam from the british  fall in with a band of revolutionaries plotting to strike a national bank  when it turns out that the government has been using the bank as a hiding place for illegally detained political prisoners    who are freed by the blast    miranda becomes a revolutionary hero against his will ,0067140
11 directors show their view on the terrorist attacks on the world trade center in new york ,0328802
the professional and personal life of actor and comedian peter sellers was a turbulent one  his early movie fame was based primarily on his comic characterizations  often of bumbling and foreign accented persons  characters which he embodied  as his movie fame rose  he began to lose his own personal identity to his movie characters  leading to self doubt of himself as a person ,0352520
two bumbling government employees think they are u s  spies  only to discover that they are actually decoys for nuclear war ,0090056
a small time con artist and a hawaiian real estate developer s mischievous  enterprising mistress team up for a potential $200 000 score ,0315824
dr  markway  doing research to prove the existence of ghosts  investigates hill house  a large  eerie mansion with a lurid history of violent death and insanity ,0057129
in the dark silence of the sea during world war ii  the submarine u s s  tiger shark prowls on what should be a routine rescue mission  but for the shell shocked crew  trapped together in the sub s narrow corridors and constricted spaces  this is about to become a journey into the sensory delusions  mental deceptions and runaway fear that lurk just below the surface of the ocean ,0276816
this film depicts world war ii through the eyes of several dutch students  it follows them through the beginning of the war  the nazi occupation and the liberation ,0076734
taking place thirty years before the events of ringu  ringu 0 provides the shocking background story of how the girl on the video became a deadly  vengeful spirit ,0235712
a young danish man  christoffer  lives a life of joy and happiness with his wife maria in stockholm  when his father dies his mother insists that christoffer take over management of the family industry which is in danger of bankruptcy  he is torn between his chosen life and his sense of duty to his family and its past  when he chooses to step in as manager his family life and self respect languish ,0328844
while attempting to seduce gorgeous lawyer diane lightson  wealthy gadabout chris thorne agrees to drive her to atlantic city  n j  but  when some reckless driving draws the attention of a deeply critical cop  they and the flamboyant  brazillionaires  who tagged along end up in the court of a grotesque and vengeful judge  who has a special vendetta against the wealthy and erudite ,0102558
an aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers ,0091680
medfield s lovable but hopelessly absent minded professor    ned brainard  fred macmurray     bounces back in this classic disney film with hilarious new mishaps when he experiments with the amazing by products of his startling anti gravity substance   flubber   windows shatter  football players fly  and thunderstorms materialize indoors as professor brainard fights to keep medfield college from falling into the hands of ruthless land developer alonzo hawk  keenan wynn  ,0057518
marcy  a worker in the reelection campaign of bumbling senator john mcglory  is sent to ireland on a quest to find the irish ancestry of sen  mcglory  to help him win the irish vote  but when marcy arrives in the small village of ballinagra  she finds herself in the middle of a matchmaking festival  and the local matchmaker is determined to pair her off with one of the local bachelors ,0119632
after squandering his grant money  despondent and recently widowed anthropologist james krippendorf must produce hard evidence of the existence of a heretofore undiscovered new guinea tribe  grass skirts  makeup  and staged rituals transform his three troubled children into the shelmikedmu  a primitive culture whose habits enthrall scholars  but when a spiteful rival threatens to blow the whistle on krippendorf s ruse  he gets into the act as well ,0120725
after two failed marriages a science fiction writer decides that coming to terms with his mother will improve his chances for a successful relationship  so he moves in with her ,0117091
wilby daniels  a successful lawyer running for district attorney  suddenly finds himself being transformed into an english sheepdog  somehow he has to keep his change a secret and find just what is causing it  all the while eluding the local dog catcher ,0075200
a passionately committed young dancer is forced to re examine his career and life when faced with death  finding hope through an older man who becomes his lover  mentor and companion ,0116631
30 years after the first film  oscar and felix embark on a road trip together  to attend the wedding of oscar s son to felix s daughter ,0120773
cleavers are an all american family living in ohio   wise father ward  loving mother june  teen age son wally and 8 year old  beaver  theodore  beaver hopes to get a bike as a gift from his father and to please him tries out for his school football team and he makes it  only to be embarrassed  the bike he gets is quickly stolen  meanwhile wally is trying to help his friend eddie haskell to get the heart of pretty classmate karen  but karen seems to like wally more  and that leads to tensions between the friends ,0119509
after scott has a fight with his father and runs away and when his father refuses to go after him  his mother  collette  then goes to one of her former boyfriends  jack  a lawyer  and tells him that he s her son s real father  jack initially refuses  so she goes to another boyfriend  dale  who goes off looking for scott  eventually the two men meet and realize that they are looking for the same boy and that collette told them they are the boy s father  what follows is a mad chase  cause the boy doesn t want to go back ,0119109
a mentally challenged girl proves herself to be every bit as capable as her  perfect  sister when she moves into an apartment and begins going to college ,0123209
harry doyle  lancaster  and archie lang  douglas  are two old time train robbers  who held up a train in 1956 and have been incarcerated for thirty years  after serving their time  they are released from jail and have to adjust to a new life of freedom  harry and archie realize that they still have the pizzazz when  picking up their prison checks at a bank  they foil a robbery attempt  archie  who spent his prison time pumping himself up  easily picks up a 20 year old aerobics instructor  harry  on the other hand  has to waste away his days in a nursing home  they both have festering resentments    archie for having to endure a humiliating job as a busboy; harry for having to endure patronizing attitudes toward senior citizens  the two old pals finally go back to what they know best  after successfully robbing an armored car  they decide to rob the same train that they robbed thirty years ago ,0092105
a treasure hunt  an aging ex nobleman of the czarist regime has finally adjusted to life under the commisars in russia  both he and the local priest find that the family jewels were hidden in a chair  one of a set of twelve  they return separately to moscow to find the hidden fortune ,0066495
chad gates has just gotten out of the army  and is happy to be back in hawaii with his surf board  his beach buddies  and his girlfriend ,0054692
the ghost of a dead porn star comes to earth to help a nerd with his sex life ,0093516
ricky is the hottest water ski instructor around and he has just be rehired by his former employer camp to whip up attendance  but the camp is in serious financial trouble and the owner of a rival  more popular  camp wants to buy them out  therefore they will have to engage in a mean  winner takes all competition that will settle the row once and for all ,0104837
an english teacher and struggling single mother has her life disrupted when the father who abandoned her as a child comes back into her life ,0085919
the national basketball association play offs are taking place  and the boston celtics are facing the utah jazz in a crucial series  this is also the last year that any games will be played in the boston garden  which is going to be torn down after the end of the season  mike and jimmy  two die hard sports fans who will risk anything for the celtics to win  are really getting into the games   ,0115851
the czech republic director jan sverak tells in this oscar winning film the story of the disillusioned prague man named cellisten louka  who after a fictitious marriage with a russian emigrant must suddenly take responsibility for her son  however it's not long before the communication barrier is broken between the two new family members ,0116790
a visual montage portrait of our contemporary world dominated by gobalized technology and violence ,0145937
an exploration of technologically developing nations and the effect the transition to western style modernization has had on them ,0095895
harvard law student oliver barrett iv and music student jennifer cavilleri share a chemistry they cannot deny   and a love they cannot ignore  despite their opposite backgrounds  the young couple put their hearts on the line for each other  when they marry  oliver s wealthy father threatens to disown him  jenny tries to reconcile the barrett men  but to no avail ,0066011
nineteen year old ari confronts both his sexuality and his greek family  ari despises his once beloved parents  former radical activists  for having entombed themselves in insular tradition  ari is obsessed with gay sex  although he does make an unenthusiastic attempt to satisfy the sister of one of his best friends  while all of this is going on  he s facing problems with his traditional greek parents  who have no clue about his sexual activities ,0138487
grace tries to be the perfect mother and tv producer but finds trouble in juggling both ,0138279
a mixed group of individuals   lesbian  gays  and heterosexuals who all frequent a local bar struggle to accept each others lifestyles  however when the two gays are attacked and fight back and ultimately rape one of their attackers  the group becomes strongly divided on their actions ,0159696
the tale of a high school student in the small town of sandusky  ohio circa 1984  a year when 80 s pop culture was in it s prime  who comes to terms with his homosexuality much to the astonishment of his long time girlfriend ,0138414
although deeply in love with her boyfriend   and indeed sleeping in the same bed with him   a schoolteacher cannot handle the almost complete lack of intimacy he will allow  increasingly frustrated  she gradually finds her sexual appetites leading her into ever more risky situations  including a developing one with the headmaster ,0194314
rose loomis and her older  gloomier husband  george  are vacationing at a cabin in niagara falls  n y  the couple befriend polly and ray cutler  who are honeymooning in the area  polly begins to suspect that something is amiss between rose and george  and her suspicions grow when she sees rose in the arms of another man  while ray initially thinks polly is overreacting  things between george and rose soon take a shockingly dark turn ,0046126
claire cooper dreams strange things from time to time  one night  she dreams about a little girl being taken away by a stranger   ,0120710
morris buttermaker is a burned out minor league baseball player who loves to drink and can t keep his hands to himself  his long suffering lawyer arranges for him to manage a local little league team  and buttermaker soon finds himself the head of a rag tag group of misfit players  through unconventional team building exercises and his offbeat coaching style  buttermaker helps his hapless bears prepare to meet their rivals  the yankees ,0408524
a young man living in a cold southern village in south america  decides to start a trip looking for his father  by doing this he discovers unexpected facts about his latin american essence ,0105744
two centuries after snow white and cinderella had their adventures  the nine kingdoms ready themselves for the coronation of prince wendel  snow white s grandson  to the throne of the fourth kingdom  but an evil once queen has freed herself from prison  and turns the prince into a golden retriever  wendel  by means of a magic mirror  escapes into a hitherto unknown tenth kingdom  modern day new york city  and meets virginia and her father tony  pursued by trolls  cops  and a wolf in man s form  the three blunder back into the nine kingdoms and begin their adventures to restore wendel to his human form and throne  and find the magic mirror that will take tony and virginia back home  all the while unknowing that virginia already has a connection to the nine kingdoms that may prove deadly before we reach happily ever after ,0207275
a recently widowed  science fiction writer considers whether to adopt a hyper imaginative 6 year old abandoned and socially rejected boy who says he s really from mars ,0415965
after 30 years of searching  harry  edwards  has finally met the girl of his dreams  unfortunately  before they even have a chance to go on their first date  harry intercepts some chilling news  wwiii has begun and nuclear missiles will destroy los angeles in less than an hour ,0097889
experienced green beret sergeant johnny gallagher is escorting a prisoner  airborne ranger thomas boyette  back to the us  but boyette escapes and gallagher must risk life and limb to catch him ,0098051
wondering what has happened to herself  now feeling stagnant and in a rut  shirley valentine finds herself regularly talking to the wall while preparing her husband s chips and egg  when her best friend wins a trip for two to greece shirley begins to see the world  and herself  in a different light ,0098319
a publishing executive is visited and bitten by a vampire and starts exhibiting erratic behavior  he pushes his secretary to extremes as he tries to come to terms with his affliction  the vampire continues to visit and drink his blood  and as his madness deepens  it begins to look as if some of the events he s experiencing may be hallucinations ,0098577
a story about a seemingly unlikely couple who cross paths under life threatening circumstances as though they are destined not only to meet but to save each other s lives  not once  but twice ,0225071
two gay men living in st  tropez have their lives turned upside down when the son of one of the men announces he is getting married  they try conceal their lifestyle and their ownership of the transvestite club downstairs when the fiancee and her parents come for dinner ,0077288
in a move to make his partner  renato  jealous  the flamboyant albin waits in a local cafe   dressed as a woman   hoping to be picked up  but albin gets more than he bargains for when the fly he catches in his web is actually a spy  who uses him as an unwitting courier of secret microfilm  now on the run from ruthless agents  albin and renato flee to italy where they attempt to hide out on a farm  with albin posing as renato s wife  can albin escape the deadly pursuit of these relentless spies or does he have to sustain this charade   as a woman   forever ,0080489
a journalist suffering from burn out wants to finally say goodbye to his office - but his boss doesn't like the idea one bit ,0071524
a pair of truck drivers happen onto a decrepit roadside fast food stop selling ramen noodles  the widowed owner  tampopo  pleads them to help her turn her establishment into a paragon of the  art of noodle soup making  ,0092048
madison avenue executive graham marshall has paid his dues  a talented and devoted worker  he has suffered through mounting bills and a nagging wife with one thing to look forward to  a well deserved promotion  but when the promotion is given to a loud mouthed yuppie associate  graham unleashes his rage on an overly aggressive panhandler  who he accidently kills by pushing him into the path of an oncoming subway train  he re thinks his problems with an entirely new solution  first  he arranges an  accident  for his annoying wife  then he creates another  mishap  for his boss  it seems like the world is once more graham s oyster...but a missing cigarette lighter and a prying police detective may change all that ,0100602
the life of danny wright  a salesman forever on the road  veers into dangerous and surreal territory when he wanders into a mexican bar and meets a mysterious stranger  julian  who s very likely a hit man  their meeting sets off a chain of events that will change their lives forever  as wright is suddenly thrust into a far from mundane existence that he takes to surprisingly well ... once he gets acclimated to it ,0365485
after a group of biologists discovers a huge network of unexplored caves in romania and  believing it to be an undisturbed eco system that has produced a new species  they hire the best american team of underwater cave explorers in the world  while exploring deeper into the underwater caves  a rockslide blocks their exit  and they soon discover a larger carnivorous creature has added them to its food chain ,0402901
when a younger girl called emily rose  carpenter  dies  everyone puts blame on the exorcism which was performed on her by father moore  wilkinson  prior to her death  the priest is arrested on suspicion of murder  the trail begins with lawyer erin bruner  linney  representing moore  but it is not going to be easy  as no one wants to believe what father moore says is true ,0404032
when two married business executives having an affair are blackmailed by a violent criminal  they are forced to turn the tables on him to save their families ,0398017
a bombardier in world war ii tries desperately to escape the insanity of the war  however  sometimes insanity is the only sane way to cope with a crazy situation  catch 22 is a parody of a  military mentality  and of a bureaucratic society in general ,0065528
gabriel returns to try to destroy the human race he despises so much  with the help of a suicidal teen and the opposition of the angel daniel ,0118643
based on the 1836 standoff between a group of texan and tejano men  led by davy crockett and jim bowie  and mexican dictator santa anna s forces at the alamo in san antonio  texas ,0318974
in the wake of their friends  marriages and eventual offspring  longtime pals julie and jason decide to have a child together without becoming a couple  by becoming  time share  parents  they reason  they can experience the joys of parenthood without significantly curbing their personal freedom  however  when julie and jason both become involved with others  they discover that they secretly harbor romantic feelings for each other ,1720616
the story of steve jobs  ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century ,2357129
ex federale agent machete is recruited by the president of the united states for a mission which would be impossible for any mortal man - he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet ,2002718
a millionaire and his wife are shipwrecked after a yachting accident with their former servant  manuel ,0377309
a successful lawyer returns to his hometown for his mother s funeral only to discover that his estranged father  the town s judge  is suspected of murder ,1872194
a falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him ,2638144
the story of french high wire artist philippe petit s attempt to cross the twin towers of the world trade center in 1974 ,3488710
a sociopathic kidnapper methodically pushes a desperate pair of parents to their absolute breaking point ,0489664
based on the best selling novel by alessandro baricco  this visually stunning film tells the story of a french trader who finds unexpected love far away from home ,0494834
inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world s highest mountain   everest  documents the awe inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind  their mettle tested by the harshest of elements found on the planet  the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival ,2719848
lady alyce marshmorton must marry soon  and the staff of tottney castle have laid bets on who she ll choose  with young albert wagering on  mr  x   after alyce goes to london to meet a beau  bumping into dancer jerry halliday  instead   she is restricted to the castle to curb her scandalous behavior  albert then summons jerry to alyce s aid in order to  protect his investment  ,0028757
henderson dores  daniel day lewis   a new york based art dealer from england  travels to georgia to persuade patriarch  harry dean stanton  to sell a monet previously thought lost ,0096166
five college buddies from the university of texas circa 1971 embark on a final road trip odyssey across the mexican border before facing up to uncertain futures  in vietnam and otherwise ,0089126
a teen faces her impending adulthood in the carefree sex and drug revolution years of the early 80 s prior to fears of aids  she lives with her bitter  divorced mother and her sadistic kid brother  looking forward to a life based on her passion for art  she nevertheless gets in with the partying crowd which causes her to miss deadlines and poor grades which jeopardizes her future  ultimately she ends up losing her virginity to an older artist wanna be who she has had a longstanding crush on ,0140688
friends for ten years  a group of twenty somethings head for the ski slopes as guests of ian s father   ian and dad are estranged because dad worked too many hours when ian was a lad   dad has something to say  but ian won t listen  meanwhile  david is gay and virginal; ian s business partner  keaton  is unhappy that his sister jane is pregnant with no plans to tell the father; lisa is everybody s pal and no one s lover; john  stuck in adolescence  is always on the make  he brings german born stunner  carla  and promptly loses her affection to hans  a fast talking ski instructor  david meets manny  they have chess in common  soon  surprises abound as relationships take new turns ,0143261
medium sylvia pickel and psychometrist nick deezy meet at a psychic research facility in new york  not long after  they re contacted by harry buscafusco  who offers them $50 000 to find his lost son in south america  in the heart of incan territory where they discover an ancient mystical secret  and each other ,0096378
when a harvard educated cia agent is killed during an operation  the secret agency recruits his twin brother ,0280486
a reporter lanie kerrigan interviews a psychic homeless man for a fluff piece about a football game s score  instead he tells her that her life has no meaning and is going to end in just a few days  which sparks her to action  trying to change the pattern of her life   ,0282687
elvis plays johnny  a riverboat entertainer with a big gambling problem  donna douglas plays johnny s girl  frankie  a fortune teller tells johnny how he can change his luck  enter a new lady luck played by nancy kovack and the cat fight begins ,0060429
newly engaged  ben and sadie can t wait to start their life together and live happily ever after  however sadie s family church s reverend frank won t bless their union until they pass his patented   foolproof  marriage prep course consisting of outrageous classes  outlandish homework assignments and some outright invasion of privacy ,0762114
wilbur the pig is scared of the end of the season  because he knows that come that time  he will end up on the dinner table  he hatches a plan with charlotte  a spider that lives in his pen  to ensure that this will never happen ,0413895
two teenage girls discover that mermaids really do exist after a violent storm washes one ashore  the mermaid  a sassy creature named aquamarine  is determined to prove to her father that real love exists  and enlists the girls  help in winning the heart of a handsome lifeguard ,0429591
calvin is a young novelist who achieved phenomenal success early in his career but is now struggling with his writing - as well as his romantic life  finally  he makes a breakthrough and creates a character named ruby who inspires him  when calvin finds ruby  in the flesh  sitting on his couch about a week later  he is completely flabbergasted that his words have turned into a living  breathing person ,1839492
three suburban english families  lives intertwine with tragic consequences ,1441940
an ex office worker becomes a ventriloquist  leading to a date with his unemployment counselor; but his quirky family and a gauche female friend may thwart his new career and love life ,0246592
a fine art auctioneer mixed up with a gang  joins forces with a hypnotherapist to recover a lost painting  as boundaries between desire  reality and hypnotic suggestion begin to blur  the stakes rise faster than anyone could have anticipated ,1924429
based exclusively on testimonies of  schindler juden  from the institute's visual history archive  voices from the list continues beyond the narrative of the academy award(r) winning film schindler s list by incorporating rare  archival footage and an original score to add a new dimension to the story of oskar schindler ,0405455
the journey of javier  the obese sad clown  starts during his childhood in the midst of the spanish civil war in 1937  his father  one of spain's most prominent jesters  is detained and tortured by the fascist regime ,1572491
in this heist film turned horror fest  director alex de la iglesia s love of mayhem is on full display as a gang of gold thieves lands in a coven of witches who are preparing for an ancient ritual    and in need of a sacrifice ,2404738
overeducated and underemployed  28 year old megan is in the throes of a quarterlife crisis  squarely into adulthood with no career prospects  no particular motivation to think about her future and no one to relate to  megan is comfortable lagging a few steps behind   while her friends check off milestones and celebrate their new grown up status  when her high school sweetheart proposes  megan panics and  given an unexpected opportunity to escape for a week   hides out in the home of her new friend  16 year old annika and annika s world weary single dad craig ,2034031
i origins follows a molecular biologist studying the evolution of the human eye   he finds his work permeating his life after a brief encounter with an exotic young woman who slips away from him   as his research continues years later with his lab partner  they make a stunning scientific discovery that has far reaching implications and complicates both his scientific and and spiritual beliefs   traveling half way around the world  he risks everything he has ever known to validate his theory ,2884206
wallace  a medical school dropout  has been repeatedly burned by bad relationships  so while everyone around him  including his roommate allan  seems to be finding the perfect partner  wallace decides to put his love life on hold   it is then that he meets chantry  an animator who lives with her long term boyfriend ben   wallace and chantry form an instant connection  striking up a close friendship  but there is no denying the chemistry between them  leading the pair to wonder   what if the love of your life is actually your best friend ,1486834
told from the female perspective  the story of a couple trying to reclaim the life and love they once knew and pick up the pieces of a past that may be too far gone ,3720788
on the set of a playwright s new project  a love triangle forms between his wife  her ex lover  and the call girl turned actress cast in the production ,1767372
an 8 year old boy tracks down his father ,1710393
susan is a scientist searching for answers to important questions  so important that she has given up on other things  like love   until she meets micheal  susan and michael find themselves embarking on a sensual adventure while the world around them seems to be falling apart  a life affirming look at what it means to love and be loved in turbulent times ,1439572
the story of the tuskegee airmen  the first african american pilots to fly in a combat squadron during world war ii ,0485985
a divorced writer from the midwest returns to her hometown to reconnect with an old flame  who s now married with a family ,1625346
after watching their respective partners die  a cop and a hitman form an alliance in order to bring down their common enemy ,1308729
rattled by sudden unemployment  a manhattan couple surveys alternative living options  ultimately deciding to experiment with living on a rural commune where free love rules ,1655460
a journalist and his girlfriend get pulled in while they investigate a cult whose leader claims to be from the future ,1748207
based on the book by john heilemann and mark halperin  game change focuses on the republican run of the 2008 presidential election  when candidate john mccain picks a relative unknown  alaskan governor sarah palin  to be his running mate   as the campaign kicks into high gear  her lack of experience  in both political and media savvy  becomes a drain upon mccain and his strategists   directed by jay roach  who previously directed the hbo film recount and the austin powers movies  game change premiered on hbo on march 10th  2012 ,1848902
a young boy has lost his mother and is losing touch with his father and the world around him  then he meets hesher who manages to make his life even more chaotic ,1403177
everybody has the sibling who is always just a little bit behind the curve when it comes to getting his life together  for sisters liz  miranda and natalie  that person is their perennially upbeat brother ned  an erstwhile organic farmer whose willingness to rely on the honesty of mankind is a less than optimum strategy for a tidy  trouble free existence  ned may be utterly lacking in common sense  but he is their brother and so  after his girlfriend dumps him and boots him off the farm  his sisters once again come to his rescue  as liz  miranda and natalie each take a turn at housing ned  their brother s unfailing commitment to honesty creates more than a few messes in their comfortable routines  but as each of their lives begins to unravel  ned s family comes to realize that maybe  in believing and trusting the people around him  ned isn t such an idiot after all ,1637706
based on the bestselling book by andrew ross sorkin   too big to fail  offers an intimate look at the epochal financial crisis of 2008 and the powerful men and women who decided the fate of the world s economy in a matter of a few weeks ,1742683
when kermit the frog and the muppets learn that their beloved theater is slated for demolition  a sympathetic human  gary  and his puppet roommate  walter  swoop in to help the gang put on a show and raise the $10 million they need to save the day ,1204342
as the face of law enforcement in america for almost 50 years  j  edgar hoover was feared and admired  reviled and revered  but behind closed doors  he held secrets that would have destroyed his image  his career and his life ,1616195
martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster  a vampire epidemic has swept across what is left of the nation s abandoned towns and cities  and it s up to mister  a death dealing  rogue vampire hunter  to get martin safely north to canada  the continent s new eden ,1464580
a new drug promises out of body experiences  but users are coming back changed forever  and an otherworldly invasion of earth is underway ,1783732
four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week  but when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites  they have no choice but to save their neighborhood   and the world   from total extermination ,1298649
set against the backdrop of a unsc military academy  a group of highborn cadets are training to be the next generation of soldiers in the unsc's ongoing war with insurrectionists in the outer colonial planets  among these cadets  thomas lasky struggles with his doubts about this war  and with the burden of expectations he may not be able to carry  as lasky comes to terms with his potential as a military leader  the terrifying alien alliance known as the covenant arrives and turns his world upside down  inspired by the master chief  he must decide what it means to be a hero ,2262308
peter highman must scramble across the us in five days to be present for the birth of his first child  he gets off to a bad start when his wallet and luggage are stolen  and put on the  no fly  list  peter embarks on a terrifying journey when he accepts a ride from an actor ,1231583
six years ago nasa discovered the possibility of alien life within our solar system  a probe was launched to collect samples  but crashed upon re entry over central america  soon after  new life forms began to appear and half of mexico was quarantined as an infected zone  today  the american and mexican military still struggle to contain  the creatures   while a journalist agrees to escort a shaken tourist through the infected zone in mexico to the safety of the u s  border ,1470827
18th century justice catches up with a pair of grave robbers  with only a few hours to go before his date with the guillotine  arthur blake  monaghan  tells his life story to father francis duffy  ron perlman   before long  arthur spills the beans on how he got started in the grim corpse peddling business with seasoned ghoul willie grimes ,0902290
when the initial cylon attack against the twelve colonies fails to achieve complete extermination of human life as planned  twin number ones  cavils  embedded on galactica and caprica must improvise to destroy the human survivors ,1286130
ninja assassin follows raizo  rain   one of the deadliest assassins in the world  taken from the streets as a child  he was transformed into a trained killer by the ozunu clan  a secret society whose very existence is considered a myth  but haunted by the merciless execution of his friend by the clan  raizo breaks free from them and vanishes  now he waits  preparing to exact his revenge ,1186367
damien and leito return to district 13 on a mission to bring peace to the troubled sector that is controlled by five different gang bosses  before the city s secret services take drastic measures to solve the problem ,1247640
as the plague decimates medieval europe  rumors circulate of a village immune from the plague  there is talk of a necromancer who leads the village and is able to raise the dead  a fearsome knight joined by a cohort of soldiers and a young monk are charged by the church to investigate  their journey is filled with danger  but it s upon entering the village that their true horror begins ,1181791
will ferrell stars in a stand up comedy as george w  bush in this take on the former president of the united states  after playing george w  bush on saturday night live for many years  funny man will ferrell brings his impression to broadway to send up the 43rd president of the united states of america ,1386011
when implanted in a person s wrist  a timer counts down to the day the wearer finds true love  but oona o leary faces the rare dilemma of a blank timer  her soul mate   whoever and wherever he is   has yet to have a timer implanted  staring down the barrel of thirty and tired of waiting for her would be life partner to get off the dime  oona breaks her own rules and falls for mikey  a charming and inappropriately young supermarket clerk with a countdown of four months ,1179794
,0874957
an unmarried 40 year old woman turns to a turkey baster in order to become pregnant  seven years later  she reunites with her best friend  who has been living with a secret  he replaced her preferred sperm sample with his own ,0889573
chronicles jack harris  one of the pioneers of internet commerce  as he wrestles with his morals and struggles not to drown in a sea of conmen  mobsters  drug addicts  and pornstars ,1251757
gunsliger jonah hex  josh brolin  is appointed by president ulysses grant to track down terrorist quentin turnbull  john malkovich   a former confederate officer determined on unleashing hell on earth  jonah not only secures freedom by accepting this task  he also gets revenge on the man who slayed his wife and child  megan fox plays a prostitute as well as jonah hex s love interst in the film ,1075747
four couples  all friends  descend on a tropical island resort  though one husband and wife are there to work on their marriage  the others just want to enjoy some fun in the sun  they soon find  however  that paradise comes at a price  participation in couples therapy sessions is mandatory  what started out as a cut rate vacation turns into an examination of the common problems many face ,1078940
